captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,PA,42029,2,2022-11-09T00:00:00.000Z,FIPSCode,42029,0,2022-11-07T16:47:42.571Z,0,0,1,0,51902,0,0,53156,0,0,2151.0,99.0,0.0,0,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,PA,42029,2,2022-11-09T01:00:00.000Z,FIPSCode,42029,0,2022-11-08T20:12:54.786Z,0,0,1,0,51902,0,0,53156,0,0,,,,0,0,0
1667946382,2022-11-08 22:26:22 +0000,73f2c650f342d3057cfca8879805e19e5c627823,PA,42029,2,2022-11-09T01:00:00.000Z,FIPSCode,42029,0,2022-11-08T22:24:31.246Z,0,0,1,0,51902,0,0,53156,0,0,,,,0,0,0
1667947695,2022-11-08 22:48:15 +0000,d34bad58f4d41f9cfcdcd94796fa010d33630ef0,PA,42029,2,2022-11-09T01:00:00.000Z,FIPSCode,42029,0,2022-11-08T22:24:31.246Z,0,0,1,0,51902,0,0,53156,0,0,,,,0,0,0
1667947961,2022-11-08 22:52:41 +0000,61cf3818eb7b56b77db7de41bfdda7ab59f4de65,PA,42029,2,2022-11-09T01:00:00.000Z,FIPSCode,42029,0,2022-11-08T22:47:25.421Z,0,0,1,0,51902,0,0,53156,0,0,,,,0,0,0
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,PA,42029,2,2022-11-09T01:00:00.000Z,FIPSCode,42029,0,2022-11-09T01:00:06.936Z,0,0,1,0,51902,0,0,53156,0,0,,,,0,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,PA,42029,2,2022-11-09T01:00:00.000Z,FIPSCode,42029,0,2022-11-09T01:02:06.938Z,0,0,1,0,51902,0,0,53156,0,0,,,,0,0,0
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,PA,42029,2,2022-11-09T01:00:00.000Z,FIPSCode,42029,0,2022-11-09T01:02:06.938Z,0,0,1,0,51902,0,0,53156,0,0,,,,0,0,0
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,PA,42029,2,2022-11-09T01:00:00.000Z,FIPSCode,42029,0,2022-11-09T01:02:06.938Z,0,0,1,0,51902,0,0,53156,0,0,,,,0,0,0
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,PA,42029,2,2022-11-09T01:00:00.000Z,FIPSCode,42029,0,2022-11-09T01:02:06.938Z,0,0,1,0,51902,0,0,53156,0,0,,,,0,0,0
